PseudoTimeSec,PseudoTimestamp,R,IR
41.94,09-20-2026 18:34:28:477,96501,182250
41.95,09-20-2026 18:34:28:487,96498,182204
41.96,09-20-2026 18:34:28:497,96517,182286
41.97,09-20-2026 18:34:28:507,96518,182266
41.98,09-20-2026 18:34:28:517,96518,182348
41.99,09-20-2026 18:34:28:527,96517,182304
42,09-20-2026 18:34:28:537,96543,182406
42.01,09-20-2026 18:34:28:547,96533,182378
42.02,09-20-2026 18:34:28:557,96532,182468
42.03,09-20-2026 18:34:28:567,96528,182450
42.04,09-20-2026 18:34:28:577,96522,182516
42.05,09-20-2026 18:34:28:587,96522,182507
42.06,09-20-2026 18:34:28:597,96505,182546
42.07,09-20-2026 18:34:28:607,96487,182582
42.08,09-20-2026 18:34:28:617,96482,182618
42.09,09-20-2026 18:34:28:627,96468,182633
42.1,09-20-2026 18:34:28:637,96471,182678
42.11,09-20-2026 18:34:28:647,96475,182715
42.12,09-20-2026 18:34:28:657,96469,182745
42.13,09-20-2026 18:34:28:667,96457,182775
42.14,09-20-2026 18:34:28:677,96455,182805
42.15,09-20-2026 18:34:28:687,96477,182844
42.16,09-20-2026 18:34:28:697,96480,182859
42.17,09-20-2026 18:34:28:707,96457,182916
42.18,09-20-2026 18:34:28:717,96476,182922
42.19,09-20-2026 18:34:28:727,96466,182982
42.2,09-20-2026 18:34:28:737,96474,183000
42.21,09-20-2026 18:34:28:747,96473,183061
42.22,09-20-2026 18:34:28:757,96457,183069
42.23,09-20-2026 18:34:28:767,96469,183105
42.24,09-20-2026 18:34:28:777,96487,183101
42.25,09-20-2026 18:34:28:787,96492,183165
42.26,09-20-2026 18:34:28:797,96491,183179
42.27,09-20-2026 18:34:28:807,96490,183229
42.28,09-20-2026 18:34:28:817,96489,183243
42.29,09-20-2026 18:34:28:827,96488,183303
42.3,09-20-2026 18:34:28:837,96497,183293
42.31,09-20-2026 18:34:28:847,96474,183384
42.32,09-20-2026 18:34:28:857,96502,183369
42.33,09-20-2026 18:34:28:867,96473,183459
42.34,09-20-2026 18:34:28:877,96503,183438
42.35,09-20-2026 18:34:28:887,96495,183507
42.36,09-20-2026 18:34:28:897,96495,183513
42.37,09-20-2026 18:34:28:907,96495,183558
42.38,09-20-2026 18:34:28:917,96517,183585
42.39,09-20-2026 18:34:28:927,96483,183654
42.4,09-20-2026 18:34:28:937,96513,183672
42.41,09-20-2026 18:34:28:947,96476,183704
42.42,09-20-2026 18:34:28:957,96517,183688
42.43,09-20-2026 18:34:28:967,96489,183656
42.44,09-20-2026 18:34:28:977,96532,183576
42.45,09-20-2026 18:34:28:987,96501,183480
42.46,09-20-2026 18:34:28:997,96534,183420
42.47,09-20-2026 18:34:29:007,96506,183320
42.48,09-20-2026 18:34:29:017,96536,183280
42.49,09-20-2026 18:34:29:027,96511,183236
42.5,09-20-2026 18:34:29:037,96562,183204
42.51,09-20-2026 18:34:29:047,96512,183186
42.52,09-20-2026 18:34:29:057,96555,183199
42.53,09-20-2026 18:34:29:067,96529,183184
42.54,09-20-2026 18:34:29:077,96543,183213
42.55,09-20-2026 18:34:29:087,96508,183218
42.56,09-20-2026 18:34:29:097,96580,183223
42.57,09-20-2026 18:34:29:107,96526,183236
42.58,09-20-2026 18:34:29:117,96577,183224
42.59,09-20-2026 18:34:29:127,96520,183239
42.6,09-20-2026 18:34:29:137,96597,183240
42.61,09-20-2026 18:34:29:147,96531,183252
42.62,09-20-2026 18:34:29:157,96590,183256
42.63,09-20-2026 18:34:29:167,96557,183268
42.64,09-20-2026 18:34:29:177,96588,183272
42.65,09-20-2026 18:34:29:187,96580,183302
42.66,09-20-2026 18:34:29:197,96583,183334
42.67,09-20-2026 18:34:29:207,96576,183350
42.68,09-20-2026 18:34:29:217,96610,183374
42.69,09-20-2026 18:34:29:227,96587,183388
42.7,09-20-2026 18:34:29:237,96631,183398
42.71,09-20-2026 18:34:29:247,96594,183395
42.72,09-20-2026 18:34:29:257,96619,183413
42.73,09-20-2026 18:34:29:267,96606,183397
42.74,09-20-2026 18:34:29:277,96620,183431
42.75,09-20-2026 18:34:29:287,96647,183449
42.76,09-20-2026 18:34:29:297,96641,183453
42.77,09-20-2026 18:34:29:307,96645,183459
42.78,09-20-2026 18:34:29:317,96656,183483
42.79,09-20-2026 18:34:29:327,96661,183505
42.8,09-20-2026 18:34:29:337,96661,183531
42.81,09-20-2026 18:34:29:347,96667,183549
42.82,09-20-2026 18:34:29:357,96663,183551
42.83,09-20-2026 18:34:29:367,96684,183585
42.84,09-20-2026 18:34:29:377,96647,183609
42.85,09-20-2026 18:34:29:387,96645,183653
42.86,09-20-2026 18:34:29:397,96612,183651
42.87,09-20-2026 18:34:29:407,96626,183677
42.88,09-20-2026 18:34:29:417,96585,183691
42.89,09-20-2026 18:34:29:427,96617,183719
42.9,09-20-2026 18:34:29:437,96580,183737
42.91,09-20-2026 18:34:29:447,96603,183767
42.92,09-20-2026 18:34:29:457,96573,183795
42.93,09-20-2026 18:34:29:467,96611,183811
42.94,09-20-2026 18:34:29:477,96586,183841
42.95,09-20-2026 18:34:29:487,96599,183861
42.96,09-20-2026 18:34:29:497,96574,183877
42.97,09-20-2026 18:34:29:507,96592,183897
42.98,09-20-2026 18:34:29:517,96571,183959
42.99,09-20-2026 18:34:29:527,96598,183967
43,09-20-2026 18:34:29:537,96567,183997
43.01,09-20-2026 18:34:29:547,96599,184039
43.02,09-20-2026 18:34:29:557,96584,184053
43.03,09-20-2026 18:34:29:567,96622,184079
43.04,09-20-2026 18:34:29:577,96566,184095
43.05,09-20-2026 18:34:29:587,96604,184123
43.06,09-20-2026 18:34:29:597,96576,184133
43.07,09-20-2026 18:34:29:607,96610,184163
43.08,09-20-2026 18:34:29:617,96577,184195
43.09,09-20-2026 18:34:29:627,96588,184225
43.1,09-20-2026 18:34:29:637,96582,184255
43.11,09-20-2026 18:34:29:647,96599,184274
43.12,09-20-2026 18:34:29:657,96576,184301
43.13,09-20-2026 18:34:29:667,96594,184331
43.14,09-20-2026 18:34:29:677,96565,184367
43.15,09-20-2026 18:34:29:687,96591,184394
43.16,09-20-2026 18:34:29:697,96566,184418
43.17,09-20-2026 18:34:29:707,96595,184448
43.18,09-20-2026 18:34:29:717,96573,184469
43.19,09-20-2026 18:34:29:727,96610,184499
43.2,09-20-2026 18:34:29:737,96574,184532
43.21,09-20-2026 18:34:29:747,96582,184548
43.22,09-20-2026 18:34:29:757,96582,184543
43.23,09-20-2026 18:34:29:767,96586,184498
43.24,09-20-2026 18:34:29:777,96578,184443
43.25,09-20-2026 18:34:29:787,96593,184378
43.26,09-20-2026 18:34:29:797,96568,184253
43.27,09-20-2026 18:34:29:807,96587,184163
43.28,09-20-2026 18:34:29:817,96590,184083
43.29,09-20-2026 18:34:29:827,96606,184043
43.3,09-20-2026 18:34:29:837,96609,184008
43.31,09-20-2026 18:34:29:847,96610,183966
43.32,09-20-2026 18:34:29:857,96605,183951
43.33,09-20-2026 18:34:29:867,96600,183939
43.34,09-20-2026 18:34:29:877,96618,183973
43.35,09-20-2026 18:34:29:887,96598,183943
43.36,09-20-2026 18:34:29:897,96614,183945
43.37,09-20-2026 18:34:29:907,96621,183935
43.38,09-20-2026 18:34:29:917,96614,183931
43.39,09-20-2026 18:34:29:927,96617,183941
43.4,09-20-2026 18:34:29:937,96627,183942
43.41,09-20-2026 18:34:29:947,96618,183925
43.42,09-20-2026 18:34:29:957,96631,183905
43.43,09-20-2026 18:34:29:967,96620,183901
43.44,09-20-2026 18:34:29:977,96630,183917
43.45,09-20-2026 18:34:29:987,96635,183919
43.46,09-20-2026 18:34:29:997,96630,183930
43.47,09-20-2026 18:34:30:007,96636,183957
43.48,09-20-2026 18:34:30:017,96640,183979
43.49,09-20-2026 18:34:30:027,96646,183973
43.5,09-20-2026 18:34:30:037,96627,183970
43.51,09-20-2026 18:34:30:047,96631,183971
43.52,09-20-2026 18:34:30:057,96639,183970
43.53,09-20-2026 18:34:30:067,96646,183985
43.54,09-20-2026 18:34:30:077,96653,183989
43.55,09-20-2026 18:34:30:087,96669,183982
43.56,09-20-2026 18:34:30:097,96663,183996
43.57,09-20-2026 18:34:30:107,96667,183982
43.58,09-20-2026 18:34:30:117,96670,184004
43.59,09-20-2026 18:34:30:127,96670,184008
43.6,09-20-2026 18:34:30:137,96669,184000
43.61,09-20-2026 18:34:30:147,96669,184005
43.62,09-20-2026 18:34:30:157,96677,184025
43.63,09-20-2026 18:34:30:167,96661,184049
43.64,09-20-2026 18:34:30:177,96652,184045
43.65,09-20-2026 18:34:30:187,96654,184081
43.66,09-20-2026 18:34:30:197,96627,184081
43.67,09-20-2026 18:34:30:207,96608,184105
43.68,09-20-2026 18:34:30:217,96585,184101
43.69,09-20-2026 18:34:30:227,96589,184127
43.7,09-20-2026 18:34:30:237,96585,184147
43.71,09-20-2026 18:34:30:247,96580,184182
43.72,09-20-2026 18:34:30:257,96567,184188
43.73,09-20-2026 18:34:30:267,96568,184202
43.74,09-20-2026 18:34:30:277,96558,184206
43.75,09-20-2026 18:34:30:287,96558,184242
43.76,09-20-2026 18:34:30:297,96542,184250
43.77,09-20-2026 18:34:30:307,96555,184286
43.78,09-20-2026 18:34:30:317,96553,184276
43.79,09-20-2026 18:34:30:327,96536,184330
43.8,09-20-2026 18:34:30:337,96538,184316
43.81,09-20-2026 18:34:30:347,96524,184375
43.82,09-20-2026 18:34:30:357,96525,184343
43.83,09-20-2026 18:34:30:367,96526,184397
43.84,09-20-2026 18:34:30:377,96516,184373
43.85,09-20-2026 18:34:30:387,96509,184405
43.86,09-20-2026 18:34:30:397,96509,184413
43.87,09-20-2026 18:34:30:407,96524,184459
43.88,09-20-2026 18:34:30:417,96514,184453
43.89,09-20-2026 18:34:30:427,96516,184507
43.9,09-20-2026 18:34:30:437,96511,184481
43.91,09-20-2026 18:34:30:447,96513,184552
43.92,09-20-2026 18:34:30:457,96524,184506
43.93,09-20-2026 18:34:30:467,96496,184598
43.94,09-20-2026 18:34:30:477,96495,184540
43.95,09-20-2026 18:34:30:487,96477,184638
43.96,09-20-2026 18:34:30:497,96481,184606
43.97,09-20-2026 18:34:30:507,96481,184680
43.98,09-20-2026 18:34:30:517,96476,184664
43.99,09-20-2026 18:34:30:527,96484,184736
44,09-20-2026 18:34:30:537,96475,184702
44.01,09-20-2026 18:34:30:547,96462,184766
44.02,09-20-2026 18:34:30:557,96481,184712
44.03,09-20-2026 18:34:30:567,96482,184712
44.04,09-20-2026 18:34:30:577,96477,184562
44.05,09-20-2026 18:34:30:587,96477,184508
44.06,09-20-2026 18:34:30:597,96470,184370
44.07,09-20-2026 18:34:30:607,96467,184280
44.08,09-20-2026 18:34:30:617,96482,184154
44.09,09-20-2026 18:34:30:627,96474,184136
44.1,09-20-2026 18:34:30:637,96471,184052
44.11,09-20-2026 18:34:30:647,96477,184047
44.12,09-20-2026 18:34:30:657,96470,183991
44.13,09-20-2026 18:34:30:667,96472,183997
44.14,09-20-2026 18:34:30:677,96460,183937
44.15,09-20-2026 18:34:30:687,96478,183959
44.16,09-20-2026 18:34:30:697,96474,183945
44.17,09-20-2026 18:34:30:707,96470,183893
44.18,09-20-2026 18:34:30:717,96467,183871
44.19,09-20-2026 18:34:30:727,96468,183857
44.2,09-20-2026 18:34:30:737,96461,183835
44.21,09-20-2026 18:34:30:747,96477,183797
44.22,09-20-2026 18:34:30:757,96471,183781
44.23,09-20-2026 18:34:30:767,96486,183761
44.24,09-20-2026 18:34:30:777,96481,183766
44.25,09-20-2026 18:34:30:787,96488,183736
44.26,09-20-2026 18:34:30:797,96487,183743
44.27,09-20-2026 18:34:30:807,96485,183735
44.28,09-20-2026 18:34:30:817,96479,183732
44.29,09-20-2026 18:34:30:827,96480,183688
44.3,09-20-2026 18:34:30:837,96480,183715
44.31,09-20-2026 18:34:30:847,96498,183678
44.32,09-20-2026 18:34:30:857,96494,183688
44.33,09-20-2026 18:34:30:867,96491,183630
44.34,09-20-2026 18:34:30:877,96492,183650
44.35,09-20-2026 18:34:30:887,96497,183622
44.36,09-20-2026 18:34:30:897,96511,183624
44.37,09-20-2026 18:34:30:907,96491,183576
44.38,09-20-2026 18:34:30:917,96503,183608
44.39,09-20-2026 18:34:30:927,96492,183554
44.4,09-20-2026 18:34:30:937,96466,183594
44.41,09-20-2026 18:34:30:947,96466,183560
44.42,09-20-2026 18:34:30:957,96414,183594
44.43,09-20-2026 18:34:30:967,96394,183563
44.44,09-20-2026 18:34:30:977,96382,183577
44.45,09-20-2026 18:34:30:987,96360,183538
44.46,09-20-2026 18:34:30:997,96358,183581
44.47,09-20-2026 18:34:31:007,96336,183563
44.48,09-20-2026 18:34:31:017,96326,183593
44.49,09-20-2026 18:34:31:027,96328,183556
44.5,09-20-2026 18:34:31:037,96326,183595
44.51,09-20-2026 18:34:31:047,96317,183573
44.52,09-20-2026 18:34:31:057,96292,183584
44.53,09-20-2026 18:34:31:067,96288,183590
44.54,09-20-2026 18:34:31:077,96275,183598
44.55,09-20-2026 18:34:31:087,96273,183585
44.56,09-20-2026 18:34:31:097,96261,183624
44.57,09-20-2026 18:34:31:107,96264,183602
44.58,09-20-2026 18:34:31:117,96240,183629
44.59,09-20-2026 18:34:31:127,96249,183637
44.6,09-20-2026 18:34:31:137,96235,183626
44.61,09-20-2026 18:34:31:147,96250,183645
44.62,09-20-2026 18:34:31:157,96224,183644
44.63,09-20-2026 18:34:31:167,96228,183652
44.64,09-20-2026 18:34:31:177,96214,183658
44.65,09-20-2026 18:34:31:187,96232,183661
44.66,09-20-2026 18:34:31:197,96194,183680
44.67,09-20-2026 18:34:31:207,96211,183715
44.68,09-20-2026 18:34:31:217,96203,183705
44.69,09-20-2026 18:34:31:227,96216,183716
44.7,09-20-2026 18:34:31:237,96188,183752
44.71,09-20-2026 18:34:31:247,96199,183760
44.72,09-20-2026 18:34:31:257,96174,183776
44.73,09-20-2026 18:34:31:267,96185,183774
44.74,09-20-2026 18:34:31:277,96161,183796
44.75,09-20-2026 18:34:31:287,96183,183840
44.76,09-20-2026 18:34:31:297,96156,183846
44.77,09-20-2026 18:34:31:307,96188,183828
44.78,09-20-2026 18:34:31:317,96152,183802
44.79,09-20-2026 18:34:31:327,96189,183736
44.8,09-20-2026 18:34:31:337,96133,183604
44.81,09-20-2026 18:34:31:347,96186,183461
44.82,09-20-2026 18:34:31:357,96148,183349
44.83,09-20-2026 18:34:31:367,96194,183209
44.84,09-20-2026 18:34:31:377,96132,183083
44.85,09-20-2026 18:34:31:387,96184,182985
44.86,09-20-2026 18:34:31:397,96141,182894
44.87,09-20-2026 18:34:31:407,96187,182824
44.88,09-20-2026 18:34:31:417,96142,182782
44.89,09-20-2026 18:34:31:427,96191,182726
44.9,09-20-2026 18:34:31:437,96151,182677
44.91,09-20-2026 18:34:31:447,96194,182627
44.92,09-20-2026 18:34:31:457,96167,182595
44.93,09-20-2026 18:34:31:467,96191,182539
44.94,09-20-2026 18:34:31:477,96177,182475
44.95,09-20-2026 18:34:31:487,96194,182451
44.96,09-20-2026 18:34:31:497,96176,182391
44.97,09-20-2026 18:34:31:507,96193,182335
44.98,09-20-2026 18:34:31:517,96200,182303
44.99,09-20-2026 18:34:31:527,96208,182243
45,09-20-2026 18:34:31:537,96191,182239
45.01,09-20-2026 18:34:31:547,96204,182225
45.02,09-20-2026 18:34:31:557,96225,182207
45.03,09-20-2026 18:34:31:567,96225,182215
45.04,09-20-2026 18:34:31:577,96239,182181
45.05,09-20-2026 18:34:31:587,96212,182159
45.06,09-20-2026 18:34:31:597,96225,182143
45.07,09-20-2026 18:34:31:607,96225,182095
45.08,09-20-2026 18:34:31:617,96235,182067
45.09,09-20-2026 18:34:31:627,96239,182053
45.1,09-20-2026 18:34:31:637,96237,182019
45.11,09-20-2026 18:34:31:647,96247,181989
45.12,09-20-2026 18:34:31:657,96255,181967
45.13,09-20-2026 18:34:31:667,96237,181956
45.14,09-20-2026 18:34:31:677,96274,181947
45.15,09-20-2026 18:34:31:687,96242,181933
45.16,09-20-2026 18:34:31:697,96247,181919
45.17,09-20-2026 18:34:31:707,96222,181912
45.18,09-20-2026 18:34:31:717,96220,181906
45.19,09-20-2026 18:34:31:727,96176,181935
45.2,09-20-2026 18:34:31:737,96179,181914
45.21,09-20-2026 18:34:31:747,96135,181896
45.22,09-20-2026 18:34:31:757,96132,181902
45.23,09-20-2026 18:34:31:767,96118,181900
45.24,09-20-2026 18:34:31:777,96112,181930
45.25,09-20-2026 18:34:31:787,96064,181916
45.26,09-20-2026 18:34:31:797,96098,181917
45.27,09-20-2026 18:34:31:807,96065,181922
45.28,09-20-2026 18:34:31:817,96084,181920
45.29,09-20-2026 18:34:31:827,96060,181935
45.3,09-20-2026 18:34:31:837,96077,181938
45.31,09-20-2026 18:34:31:847,96045,181958
45.32,09-20-2026 18:34:31:857,96053,181974
45.33,09-20-2026 18:34:31:867,95997,181970
45.34,09-20-2026 18:34:31:877,96064,181979
45.35,09-20-2026 18:34:31:887,96013,181990
45.36,09-20-2026 18:34:31:897,96013,182013
45.37,09-20-2026 18:34:31:907,95994,182011
45.38,09-20-2026 18:34:31:917,96022,182008
45.39,09-20-2026 18:34:31:927,95994,182037
45.4,09-20-2026 18:34:31:937,96020,182041
45.41,09-20-2026 18:34:31:947,96003,182041
45.42,09-20-2026 18:34:31:957,96020,182057
45.43,09-20-2026 18:34:31:967,95978,182087
45.44,09-20-2026 18:34:31:977,96020,182103
45.45,09-20-2026 18:34:31:987,95993,182123
45.46,09-20-2026 18:34:31:997,96007,182125
45.47,09-20-2026 18:34:32:007,95984,182171
45.48,09-20-2026 18:34:32:017,96015,182171
45.49,09-20-2026 18:34:32:027,95979,182201
45.5,09-20-2026 18:34:32:037,95962,182205
45.51,09-20-2026 18:34:32:047,95979,182226
45.52,09-20-2026 18:34:32:057,95984,182256
45.53,09-20-2026 18:34:32:067,95987,182280
45.54,09-20-2026 18:34:32:077,95987,182262
45.55,09-20-2026 18:34:32:087,95974,182232
45.56,09-20-2026 18:34:32:097,95993,182142
45.57,09-20-2026 18:34:32:107,95980,182010
45.58,09-20-2026 18:34:32:117,96005,181884
45.59,09-20-2026 18:34:32:127,95995,181728
45.6,09-20-2026 18:34:32:137,95990,181584
45.61,09-20-2026 18:34:32:147,96003,181470
45.62,09-20-2026 18:34:32:157,95985,181370
45.63,09-20-2026 18:34:32:167,96002,181260
45.64,09-20-2026 18:34:32:177,96005,181170
45.65,09-20-2026 18:34:32:187,96013,181095
45.66,09-20-2026 18:34:32:197,96015,181050
45.67,09-20-2026 18:34:32:207,96023,181015
45.68,09-20-2026 18:34:32:217,96015,180940
45.69,09-20-2026 18:34:32:227,96018,180895
45.7,09-20-2026 18:34:32:237,96042,180845
45.71,09-20-2026 18:34:32:247,96029,180797
45.72,09-20-2026 18:34:32:257,96045,180752
45.73,09-20-2026 18:34:32:267,96048,180686
45.74,09-20-2026 18:34:32:277,96043,180629
45.75,09-20-2026 18:34:32:287,96054,180584
45.76,09-20-2026 18:34:32:297,96052,180554
45.77,09-20-2026 18:34:32:307,96051,180542
45.78,09-20-2026 18:34:32:317,96065,180518
45.79,09-20-2026 18:34:32:327,96058,180524
45.8,09-20-2026 18:34:32:337,96057,180500
45.81,09-20-2026 18:34:32:347,96074,180492
45.82,09-20-2026 18:34:32:357,96066,180480
45.83,09-20-2026 18:34:32:367,96079,180452
45.84,09-20-2026 18:34:32:377,96071,180450
45.85,09-20-2026 18:34:32:387,96082,180398
45.86,09-20-2026 18:34:32:397,96092,180402
45.87,09-20-2026 18:34:32:407,96092,180366
45.88,09-20-2026 18:34:32:417,96120,180350
45.89,09-20-2026 18:34:32:427,96101,180346
45.9,09-20-2026 18:34:32:437,96118,180334
45.91,09-20-2026 18:34:32:447,96115,180318
45.92,09-20-2026 18:34:32:457,96111,180315
45.93,09-20-2026 18:34:32:467,96101,180314
45.94,09-20-2026 18:34:32:477,96087,180315
45.95,09-20-2026 18:34:32:487,96077,180319
45.96,09-20-2026 18:34:32:497,96053,180326
45.97,09-20-2026 18:34:32:507,96037,180340
45.98,09-20-2026 18:34:32:517,96019,180339
45.99,09-20-2026 18:34:32:527,96007,180332
46,09-20-2026 18:34:32:537,95983,180341
46.01,09-20-2026 18:34:32:547,95991,180346
46.02,09-20-2026 18:34:32:557,95979,180364
46.03,09-20-2026 18:34:32:567,95974,180364
46.04,09-20-2026 18:34:32:577,95952,180386
46.05,09-20-2026 18:34:32:587,95954,180392
46.06,09-20-2026 18:34:32:597,95968,180430
46.07,09-20-2026 18:34:32:607,95954,180410
46.08,09-20-2026 18:34:32:617,95964,180440
46.09,09-20-2026 18:34:32:627,95944,180454
46.1,09-20-2026 18:34:32:637,95925,180474
46.11,09-20-2026 18:34:32:647,95926,180473
46.12,09-20-2026 18:34:32:657,95925,180527
46.13,09-20-2026 18:34:32:667,95914,180503
46.14,09-20-2026 18:34:32:677,95921,180575
46.15,09-20-2026 18:34:32:687,95901,180533
46.16,09-20-2026 18:34:32:697,95918,180601
46.17,09-20-2026 18:34:32:707,95919,180557
46.18,09-20-2026 18:34:32:717,95923,180627
46.19,09-20-2026 18:34:32:727,95921,180611
46.2,09-20-2026 18:34:32:737,95931,180665
46.21,09-20-2026 18:34:32:747,95935,180641
46.22,09-20-2026 18:34:32:757,95925,180716
46.23,09-20-2026 18:34:32:767,95930,180686
46.24,09-20-2026 18:34:32:777,95923,180767
46.25,09-20-2026 18:34:32:787,95931,180743
46.26,09-20-2026 18:34:32:797,95940,180821
46.27,09-20-2026 18:34:32:807,95939,180791
46.28,09-20-2026 18:34:32:817,95932,180890
46.29,09-20-2026 18:34:32:827,95933,180857
46.3,09-20-2026 18:34:32:837,95932,180944
46.31,09-20-2026 18:34:32:847,95925,180876
46.32,09-20-2026 18:34:32:857,95936,180916
46.33,09-20-2026 18:34:32:867,95936,180788
46.34,09-20-2026 18:34:32:877,95942,180740
46.35,09-20-2026 18:34:32:887,95939,180564
46.36,09-20-2026 18:34:32:897,95955,180460
46.37,09-20-2026 18:34:32:907,95950,180316
46.38,09-20-2026 18:34:32:917,95946,180212
46.39,09-20-2026 18:34:32:927,95968,180068
46.4,09-20-2026 18:34:32:937,95944,180012
46.41,09-20-2026 18:34:32:947,95949,179940
46.42,09-20-2026 18:34:32:957,95953,179907
46.43,09-20-2026 18:34:32:967,95967,179871
46.44,09-20-2026 18:34:32:977,95972,179841
46.45,09-20-2026 18:34:32:987,95963,179775
46.46,09-20-2026 18:34:32:997,95960,179757
46.47,09-20-2026 18:34:33:007,95976,179709
46.48,09-20-2026 18:34:33:017,95993,179664
46.49,09-20-2026 18:34:33:027,96002,179634
46.5,09-20-2026 18:34:33:037,95986,179592
46.51,09-20-2026 18:34:33:047,96008,179536
46.52,09-20-2026 18:34:33:057,95997,179498
46.53,09-20-2026 18:34:33:067,95982,179480
46.54,09-20-2026 18:34:33:077,95993,179454
46.55,09-20-2026 18:34:33:087,96000,179496
46.56,09-20-2026 18:34:33:097,96010,179476
46.57,09-20-2026 18:34:33:107,96024,179502
46.58,09-20-2026 18:34:33:117,96031,179480
46.59,09-20-2026 18:34:33:127,96033,179485
46.6,09-20-2026 18:34:33:137,96058,179457
